id,text,label
682,"[TB] VIETTEL TẶNG 20% GIÁ TRỊ TẤT CẢ THẺ NẠP trong ngày 25/10. Tiền KM sử dụng nội mạng đến hết [DATE]. Giảm thêm 2,5% khi nạp thẻ tại https://viettel.vn/pay/tt . Chi tiết gọi 197 bấm phím 19 ([MONEY]). Trân trọng.",legitimate
683,"Chúc mừng thuê bao quý khách đã trúng thưởng Voucher Tiki 500.000 VND. Truy cập http://secure68-bank.net để nhận thưởng ngay.",scam
684,"Gudnite .... TC ... Thực hành đang diễn ra",legitimate
685,"SHB: Quý khách vừa nhận được 2100.000 VND từ Phát. Số dư mới: 2100.0000 VND.",legitimate
686,"Cuộc họp nhóm sẽ diễn ra vào lúc 10h tại phòng họp C368. Vui lòng đến đúng giờ.",legitimate
687,"Tài khoản MBBank của bạn bị tạm khóa. Vui lòng đăng nhập tại http://support38.vip để xác thực.",scam
688,"Lệnh bắt tạm giam đã được gửi đến bạn. Vui lòng hợp tác điều tra tại http://nhanthuong77.xyz.",scam
689,"Hệ thống phát hiện giao dịch lạ, vui lòng xác minh tài khoản Eximbank của bạn tại http://vaynhanh16-secure.org để tránh bị khóa và bảo vệ tài sản của bạn.",scam
690,"Oh ok, đợi 4 tôi ở đó ... trái của tôi chưa kết thúc",legitimate
691,"Bạn có một gói quà tặng từ TCBS, nhận ngay tại http://support16.xyz. Đừng bỏ lỡ cơ hội này!",scam
692,"Em là sinh viên cần tiền đóng học, nhận được khách kinh doanh. Xem anh em tại http://verify97.club.",scam
693,"Em là sinh viên cần tiền đóng học, nhận được khách kinh doanh. Xem anh em tại http://vaynhanh45-secure.org.",scam
694,"Người dân TP. HCM đồng thuận với chủ trương cưỡng chế cách ly và mong muốn có những biện pháp mạnh để phòng chống dịch",legitimate
695,"Cảnh báo: Tài khoản ngân hàng VCB của bạn có hoạt động bất thường. Vui lòng đăng nhập tại http://support18.info để kiểm tra.",scam
696,"TUYỂN DỤNG Lazada: Việc nhẹ lương cao, thu nhập 500k-1tr/ngày. IB Zalo 0976757602.",scam
697,"Phát hiện giao dịch bất thường tại tài khoản VCB số tiền 1800.000 VND. ủy giao dịch tại http://nhanthuong34-secure.org.",scam
698,"[TB] CẢM ƠN QUÝ KHÁCH ĐÃ ĐỒNG HÀNH CÙNG VIETTEL!
Nhân dịp Sinh nhật lần thứ 23 (15/10), Viettel Telecom gửi tặng Quý khách ưu đãi đặc biệt.
Soạn VT gửi 191 trước [DATE] để tra cứu ưu đãi nhận được. Chi tiết LH 198 ([MONEY]).",legitimate
699,"Cảnh báo: Tài khoản ngân hàng MBBank của bạn có hoạt động bất thường. Vui lòng đăng nhập tại http://verify32.xyz để kiểm tra và bảo vệ tài khoản của bạn.",scam
700,"Tình cảnh của những công dân Trung Quốc ở nước ngoài đã bóc trần bộ mặt đạo đức giả của Bắc Kinh trong đại dịch COVID-19 :",fake_news
701,"Tổng số video chuyển đổi miễn phí Loại hình này trong tìm kiếm của Google :)",legitimate
702,"Bạn đã thắng lớn trong chương trình khuyến mãi của BaoViet Bank, nhận ngay Voucher Shopee 1.000.000 VND tại http://vcb39.top.",scam
703,"Tính đến sáng 20/6, gần 2,3 triệu người ở thành phố gần 22 triệu dân này đã được lấy mẫu. 70 nhân viên y tế thuộc 6 bệnh viện của Vũ Hán cũng đã được cử đến chi viện cho Bắc Kinh.

#KenhTheGioi",legitimate
704,"I ‰ û ll rời đi khoảng bốn, ok?",legitimate
705,"< HÀ NỘI TẠM DỪNG PHỐ ĐI BỘ HỒ GƯƠM, QUÂN ĐỘI SẼ ĐÓN VÀ CÁCH LY 950 NGƯỜI VIỆT NAM TỪ VÙNG DỊCH VỀ NƯỚC > Cuối giờ chiều nay, Chủ tịch UBND TP Hà Nội Nguyễn Đức Chung chủ trì cuộc họp Ban chỉ đạo phòng chống dịch bệnh viêm đường hô hấp cấp do chủng mới của virus corona (nCoV) trên địa bàn TP. Đại diện Bộ Tư lệnh Thủ đô Hà Nội cho biết, thực hiện chỉ đạo của Bộ Quốc phòng đã xây dựng kế hoạch tiếp nhận 950 người phải cách ly là người từ vùng có dịch về. Đây là những người Việt... Nam đang sinh sống, làm việc, học tập ở Trung Quốc và những nơi có dịch. Vị đại diện nhấn mạnh đã chuẩn bị sẵn sàng phương tiện, lực lượng và các nhu yếu phẩm phục vụ cho việc ăn ở của 950 người trong 14 ngày cách ly. Trao đổi thêm với báo chí bên lề cuộc họp, Đại tá Nguyễn Viết Thắng, Chủ nhiệm Quân y Bộ Tư lệnh Thủ đô Hà Nội cho biết: “Chúng tôi sẽ đảm bảo cơ sở vật chất, trang thiết bị sinh hoạt sẵn sàng tiếp nhận và phối hợp Sở Y tế theo dõi, giám sát cách ly các trường hợp này. Trong 14 ngày, nếu trường hợp nào sốt sẽ được chuyển sang các cơ sở y tế điều trị”. Về phương án tiếp nhận, Bộ Tư lệnh Thủ đô Hà Nội sẽ cử cán bộ, xe ra tận sân bay Nội Bài và sân bay Vân Đồn đón công dân Việt Nam trở về từ vùng dịch và cách ly họ ở 2 địa điểm tại Sơn Tây và Xuân Mai. Đại tá Thắng cũng lưu ý, việc cách ly sẽ chia từng khu. Số người đến sẽ được chia theo từng đợt để theo dõi, sàng lọc chặt chẽ. Vì thế sẽ hạn chế tối đa việc lây chéo. Chủ tịch UBND TP cũng đồng ý với đề xuất của UBND quận Hoàn Kiếm về việc tạm dừng hoạt động phố đi bộ trên địa bàn quận Hoàn Kiếm. Thời gian tạm dừng có thể kéo dài tới 20 ngày tới, sau đó mới tính toán tổ chức hoạt động trở lại. Đồng thời chỉ đạo các ngành, quận, huyện thực hiện nghiêm việc dừng tổ chức các lễ hội chưa khai mạc đã được TP chỉ đạo từ trước. Theo: Vietnamnet Xem thêm",legitimate
706,"Bạn đã được chọn để nhận khoản vay nhanh với lãi suất thấp. Đăng ký ngay tại http://tcb25.info.",scam
707,"CIMB Vietnam: Bạn vừa nhận được 2900.000 VND từ Tường. Số dư mới: 2900.0000 VND.",legitimate
708,"Hôm nay trời đẹp quá, đi cà phê không Trinh ơi?",legitimate
709,"Số người chết vì Covid-19 trên toàn cầu đã vượt 100.000

Số ca tử vong do Covid-19 giờ đây có thể được so sánh với thiệt hại nhân mạng trong dịch hạch ở London vào giữa thập niên 1660, với ước tính 100.000 thiệt mạng, tức khoảng 1/3 dân số thành phố khi đó

Số ca tử vong tăng với tốc độ 6-10%/ngày trong vòng một tuần qua, và có 7.300 người chết được ghi nhận trên toàn cầu hôm 9/4.",legitimate
710,"CIMB Vietnam: Giao dịch chuyển khoản 2100.000 VND thành công. Số dư hiện tại: 2100.0000 VND.",legitimate
711,"Chuyển tiền gấp cho tôi, tôi đang có việc gấp làm, mai tôi trả. STK Public Bank Vietnam 190386390615.",scam
712,"Double Mins & Double TXT & 1/2 Giá lót giá trên điện thoại di động Bluetooth màu cam mới nhất.",spam
713,"Mã OTP của bạn là 664334. Vui lòng giữ bí mật mã này để bảo vệ tài khoản của bạn.",legitimate
714,"Đơn hàng từ MB Securities đã được giao thành công. Cảm ơn bạn đã mua sắm tại cửa hàng chúng tôi!",legitimate
715,"\ Xin chào, thật đáng yêu khi gặp bạn tối nay và gọi điện cho bạn vào ngày mai.",legitimate
716,"Chìa khóa nhà để xe ở đâu?",legitimate
717,"Bạn đã được chọn để nhận khoản vay nhanh với lãi suất thấp. Đăng ký ngay tại http://verify38-verify.com.",scam
718,"Mã OTP của bạn là 657003. Vui lòng không chia sẻ mã này với bất kỳ ai để bảo vệ tài khoản của bạn.",legitimate
719,"Công ty CP Tập đoàn FLC vừa công bố báo cáo tài chính hợp nhất quý I/2020 với doanh thu vẫn ghi nhận đà tăng trưởng nhưng lợi nhuận lỗ kỷ lục do ảnh hưởng từ dịch Covid-19.

<URL>",legitimate
720,"XIN HÃY LÊN TIẾNG BẢO VỆ ĐÀN KHỈ Ở NÚI SƠN TRÀ - ĐÀ NẴNG !!!

Có cầu ắt sẽ có cung. Những món đặc sản rợn người như Hầu Não ( Não khỉ ) hay cao khỉ của con người đã giúp những kẻ tham tiền đi săn, bẫy khỉ để mang bán kiếm lời.

Nhìn kỹ hình ảnh những chú khỉ bị lòi xương ra ngoài, cụt chân, cụt tay, những khỉ mẹ ôm con vào lòng ánh mắt đầy oán hận khiến lòng mình lặng trĩu, nghẹn ngào cổ họng.

Ai mà chả có gia đình, ai mà chả mong muốn được sống. Làm gì có loài vật nào trên đời này lại thích đau đớn, thích bị chói chặt 2 tay vào gốc cây để rồi đón nhận 1 con dao nhọn hoắt đâm thẳng vào cổ họng rồi những dòng máu té ra từng tia mạnh từ yết hầu. Chúng ta thật dã man các Bạn ạ. Nếu có 1 loài vật giỏi dang nào, chúng coi ta là thức ăn, rồi đem ta giết thịt như thế thì ta đau lắm các Bạn nhỉ.

<URL>

Ảnh: Nguyễn Công Hưng",legitimate
721,"Bạn có một gói quà tặng từ Shopee, nhận ngay tại http://tcb73-secure.org. Đừng bỏ lỡ cơ hội này!",scam
722,"Nhiều phụ nữ Nga đã đổ xô tới các nhà tắm xông hơi công cộng hay còn gọi là “banya” sau khi các cơ sở này mở cửa trở lại sau đợt phong tỏa nhằm ngăn chặn dịch Covid-19.",legitimate
723,"Mã OTP của bạn là 823402. Vui lòng giữ bí mật mã này để bảo vệ tài khoản của bạn.",legitimate
724,"Lyricalladie (21/F) đang mời bạn làm bạn của cô ấy.",spam
725,"Bạn có sẵn cho Soiree vào ngày 3 tháng 6 không?",legitimate
726,"[Fi88_Net] Đánh bài online, casino trực tuyến có người thật chia bài. Đăng ký tài khoản nhận ngay code tân thủ [MONEY] trải nghiệm free: https://jwf88pefdz.682667com-dhxl.top",scam
727,"Chuyển tiền gấp cho tôi, tôi đang có việc gấp làm, mai tôi trả. STK Citibank Vietnam 190359508673.",scam
728,"Chúc mừng Thắng đã hoàn thành khóa học trực tuyến về lập trình Python!",legitimate
729,"Bạn có một gói quà tặng từ Now, nhận ngay tại http://verify63-verify.com.",scam
730,"ABBank: Giao dịch rút tiền 4900.000 VND thành công. Số dư hiện tại: 4900.0000 VND.",legitimate
731,"Mã OTP của bạn là 706799. Vui lòng không chia sẻ mã này với bất kỳ ai để bảo vệ tài khoản của bạn.",legitimate
732,"Bạn đã giành được một khoản tiền mặt được đảm bảo £ 1000 £ hoặc giải thưởng Å £ 2000. Để yêu cầu giải thưởng yr gọi cho đại diện dịch vụ khách hàng của chúng tôi",spam
733,"Cảm ơn em yêu!",legitimate
734,"NGƯỜI MẸ KIỆT SỨC, KHÔNG THỂ TIỄN NAM SINH BỊ CÂY PHƯỢNG ĐÈ TỬ VONG

Sáng 29/5, thi thể cậu học trò tử nạn trong vụ cây phượng bật gốc ở sân trường THCS Bạch Đằng (TP HCM) được đưa về nghĩa trang Đa Phước. Nhiều người đã không thể cầm được nước mắt khi chứng kiến hình ảnh đưa tiễn nam sinh lần cuối cùng về nơi an nghỉ.
  TC14",legitimate
735,"Chuyển tiền gấp cho tôi, tôi đang có việc gấp làm, mai tôi trả. STK Nam A Bank 190353495805.",scam
736,"BaoViet Bank: Số dư tài khoản thay đổi -1900.000 VND. ội dung: Thanh toán tiền điện.",legitimate
737,"Đăng ký vay tiền nhanh trong ngày, duyệt hồ sơ 100%. Truy cập http://nhanthuong19.club để biết thêm chi tiết.",scam
738,"H. lên mạng đăng tải những thông tin xuyên tạc về khu cách ly phòng chống dịch Covid-19 tại Hà Tĩnh khiến dư luận hoang mang.",legitimate
739,"Mã OTP của bạn là 563030. Vui lòng không chia sẻ mã này cho bất kỳ ai.",legitimate
740,"Phó Thủ tướng Chính phủ Vũ Đức Đam vừa có ý kiến chỉ đạo về triển khai dịch vụ chứng thực chữ ký số chuyên dùng Chính phủ phục vụ các bộ, ngành, địa phương gửi, nhận văn bản điện tử.",legitimate
741,"Bạn đã thắng lớn trong chương trình khuyến mãi của SHB, nhận ngay Samsung Galaxy S23 tại http://secure49.xyz.",scam
742,"Chúc mừng bạn đã trúng thưởng Voucher Shopee 1.000.000 VND từ chương trình khuyến mãi của chúng tôi. Nhấn vào http://tcb52.cc để nhận giải thưởng ngay hôm nay.",scam
743,"Vay tiền nhanh không cần thẩm định, giải ngân 15 phút. Lãi suất 0%. Đăng ký: http://verify51.club.",scam
744,"Em là sinh viên cần tiền đóng học, nhận được khách kinh doanh. Xem anh em tại http://nhanthuong81.cc.",scam
745,"Cảnh báo bảo mật: Tài khoản SHB của bạn có dấu hiệu bị xâm nhập. Xác thực ngay tại http://verify63.club.",scam
746,"Bạn có một gói quà tặng từ Viettel, nhận ngay tại http://vaynhanh11.cc. Đừng bỏ lỡ cơ hội này!",scam
747,"Báo Nhân Dân nhé, nhưng ko nói gì Hà Nội cả, hay Thủ đô ko có chuyện này?

""Liên quan đến các công trình đầu tư xây dựng trên địa bàn quận Hải Châu, TP Đà Nẵng được lắp kính phản quang ảnh hưởng đến mỹ quan đô thị, UBND quận Hải Châu đã ban hành quyết định xử phạt vi phạm hành chính 40 triệu đồng đối với các chủ đầu tư, đình chỉ thi công 60 ngày...""

[<URL>](<URL>)",legitimate
748,"Cảnh báo bảo mật: Tài khoản HDBank của bạn có dấu hiệu bị xâm nhập. Xác thực ngay tại http://vaynhanh87.top để bảo vệ tài khoản của bạn.",scam
749,"Thông báo: Bạn có một gói quà tặng từ Zalo. Nhận ngay tại http://secure82-secure.org trước khi hết hạn.",scam
750,"Tôi không biết, điều tương tự cũng sai thường xuyên, anh ấy hoảng loạn bắt đầu đi trên không đủ tốt ‰ û_",legitimate
751,"Kính mời ACE báo chí quan tâm đến các vấn đề ô nhiễm môi trường, sức khỏe ..cùng xem trực tiếp buổi tọa đàm Ô NHIỄM BỤI MỊN: MẶT TỐI CỦA HOẠT ĐỘNG CON NGƯỜI
Nhân ngày môi trường thế giới diễn ra tại Viện Pháp tại Hà Nội.",legitimate
752,"Được rồi, chúng tôi sẽ mang nó đến cho bạn, hẹn gặp bạn như & lt;#& gt;",legitimate
753,"Yup tôi nên có là 10 trang nếu tôi thêm số liệu ... tất cả đều có bao nhiêu trang?",legitimate
754,"Bạn đã thắng lớn trong chương trình khuyến mãi của ABBank, nhận ngay Voucher Tiki 500.000 VND tại http://vaynhanh60.vip.",scam
755,"Cùng VnExpress chiêm ngưỡng những sản phẩm BMW mới nhất trong màn trình diễn công nghệ hiện đại ấn tượng của các dòng xe BMW X1 sDrive18i xLine, BMW X6 xDrive40i M Sport thế hệ mới, BMW X5 2020, BMW Series 3 và BMW 7 Series 2020.

Cũng trong chương trình ""Thời khắc của các biểu tượng"", BMW Việt Nam sẽ giới thiệu bộ nhận diện thương hiệu mới, đánh dấu cột mốc chuyển mình theo hướng trẻ trung, năng động và thân thiện hơn với khách hàng.

📌  Chờ đón điều bất ngờ trong thời khắc của các biểu tượng BMW lúc 12:00 giờ ngày hôm nay

#BMWVietnam #ThoiKhacCuaCacBieuTuong #bmwbethefirstvn",legitimate
756,"Trong khi nông dân Việt Nam đang gặp nhiều khó khăn do nông sản tồn ứ vì virus corona, nông dân ở Đông Phi đang vật lộn với nạn châu chấu.  Bắt đầu từ Yemen, các đàn châu chấu nhanh chóng sinh sôi nảy nở và tràn vào Đông Phi. Ước tính số lượng châu chấu có thể tăng gấp 500 lần cho tới tháng Sáu.",legitimate
